index,url,project,message,result
322,https://github.com/ImpalaToGo/ImpalaToGo/commit/8567b51f8c38bd389a338c761242a316d8ffe5c8,ImpalaToGo/ImpalaToGo,"Expr refactoring

This patch changes the interface for evaluating expressions, in order
to allow for thread-safe expression evaluations and easier
codegen. Thread safety is achieved via the ExprContext class, a
light-weight container for expression tree evaluation state. Codegen
is easier because more expressions can be cross-compiled to IR.

See expr.h and expr-context.h for an overview of the API
changes. See sort-exec-exprs.cc for a simple example of the new
interface and hdfs-scanner.cc for a more complicated example.

This patch has not been completely code reviewed and may need further
cleanup/stylistic work, as well as additional perf work.

Change-Id: I3e3baf14ebffd2687533d0cc01a6fb8ac4def849
Reviewed-on: http://gerrit.sjc.cloudera.com:8080/3459
Reviewed-by: Skye Wanderman-Milne <skye@cloudera.com>
Tested-by: Skye Wanderman-Milne <skye@cloudera.com>",Yes
323,https://github.com/Milerius/shiva/commit/c5719d3152ef67a20b2468d4dd0e69a267c30373,Milerius/shiva,update documentation and refactor code,No
324,https://github.com/openastroproject/openastro/commit/6d24203602685b3ec91aecb19d8a1d8a102b0713,openastroproject/openastro,Start on refactoring code for initialising camera data structures.,No
325,https://github.com/szellmann/visionaray/commit/c893ef123ab90af9c2351a9a5c73bc14e79057f2,szellmann/visionaray,More refactoring,Yes
326,https://github.com/judnich/TupleMarkup/commit/bbc60a84d5a014ad8e5c6ebd915f9873afc5fc3b,judnich/TupleMarkup,Added many more parser unit tests. Minor refactoring.,Yes
327,https://github.com/jgaeddert/liquid-usrp/commit/f03450856e2a366e9b9d40ecb35946c14baf02d0,jgaeddert/liquid-usrp,"iqpr: refactoring interface

  * abstracting from hardware
  * need to add higher-level of functionality
  * need to move to polymorphic class",Yes
328,https://github.com/vallentin/glText/commit/be896eb8f8534ca5c1b2eac6942f09f4e98bb36d,vallentin/glText,"glText 1.1.0

This update is mainly refactoring, but a few new functions and features
was also sprinkled on.",Yes
329,https://github.com/Ubpa/Utopia/commit/aed3b0b55589ea5f80d91032f60ce9a157a72437,Ubpa/Utopia,refactor AssetImporter,Yes
330,https://github.com/kamalmostafa/minimodem/commit/1e96d42d1699d71f63dc093ec080a60340c90b39,kamalmostafa/minimodem,fsk_bit_analyze refactor,Yes
331,https://github.com/haikarainen/light/commit/1aa2b217eb6024285aa8bc826b20fa955b7f535b,haikarainen/light,"Coding style: de-camelize, simplify and refactor

Signed-off-by: Joachim Nilsson <troglobit@gmail.com>",Yes
332,https://github.com/adnanaziz/EPIJudge/commit/05f345dc668e596faa0916cd67a0cc1d541a40aa,adnanaziz/EPIJudge,Rename refactoring,Yes
333,https://github.com/intel/metrics-discovery/commit/069b9c68d8513099d9dc1982735209b671656765,intel/metrics-discovery,"ACM open sourcing (#39)

* ACM open sourcing

New platform support added.
Metric set adding has been refactored. Single per platform function was too large for compilator to handle.

Change-Id: Ief3b9043796fb7f141385be9c58e5adc0117f9de

* Device id update

Change-Id: Ib684b130b56e0568688df1b3d6ddf2828e848948",Yes
334,https://github.com/Velaron/tf15-client/commit/3f4aacf0260daf2dedfcb3167d90a26c35a3159c,Velaron/tf15-client,ci: small workflows refactoring,Yes
335,https://github.com/clostra/newnode/commit/5dc8f79d7552b0b10bc23a55be2bcb45a32517db,clostra/newnode,refactor evcon_is_local_browser,Yes
336,https://github.com/nullworks/cathook/commit/b50375374d64c6b29a7590e3927ae933d7f8d0c4,nullworks/cathook,"Merge pull request #396 from thinkingmaster/master

Internal changes, hook refactoring",Unsure
337,https://github.com/david-c14/SubmarineFree/commit/dc3709e57bd8e97ad6b86952c02118ac1761c7f3,david-c14/SubmarineFree,refactor TD2 to have more accurate mouse handling,No
338,https://github.com/intel/tinycrypt/commit/fa4b82caa6f9af831bda1565542322cc0b2a3902,intel/tinycrypt,"test_cmac_mode: Update test case

This commit solve some style issues found at the CMAC mode test
application.

Return codes are homogenized to 'int' and lines over 80 chars are
refactored.

Change-Id: I931d2f06233e3f714e18f03fefe46ebaaade2ab6
Signed-off-by: Flavio Santes <flavio.santes@intel.com>",Yes
339,https://github.com/stephengold/Libbulletjme/commit/5aa9b14e3044a4d6ee9e9707753c59a4f57c721c,stephengold/Libbulletjme,MyQuaternion:  refactor the isZero() method,Yes
340,https://github.com/antirez/stonky/commit/e3f0ca98b6dc8b140a5e4b10edca09c02bff8b09,antirez/stonky,"Emoji refactoring and supprot for ""last"".",Yes
341,https://github.com/OndrejTexler/Neurally-Guided-Style-Transfer/commit/14b4103e372b2678a1b7c918da74b882461a9a41,OndrejTexler/Neurally-Guided-Style-Transfer,Code refactor,Yes
342,https://github.com/kbladin/ElkEngine/commit/25f8cdd5c684a2782cf6783393f50e2aa3b207bf,kbladin/ElkEngine,Major update and refactoring,Yes
343,https://github.com/Reisyukaku/ReiNX/commit/cee0a212de65569d8ef323dc4006fc6349eccbba,Reisyukaku/ReiNX,refactor,Yes
344,https://github.com/noisebridge/rfid-access-control/commit/fc434b91dab242b5cd99e3b78a792d129a50028e,noisebridge/rfid-access-control,"Expose events optionally over TCP

Very similar to the HTTP server interface at the moment. Definitely some
future refactoring to these.

Moved the Event list code into its own module to share between the two.

tcp server is exposed w/ -tcpport= when running earl",Unsure
345,https://github.com/nspire-emus/firebird/commit/81456a507d72744e594f76e2967874ff89d59746,nspire-emus/firebird,"Fix sending and receiving files over NNSE

- Add support for big (>254 data bytes) NavNet packets
- When sending the OS, there are multiple 04 packets now
- Needs some refactoring and especially testing",No
346,https://github.com/grassator/mass/commit/59dfcef7514e768129877e5423029b616d454054,grassator/mass,Finish refactoring of `result_value` instead of return values,Yes
347,https://github.com/openbikesensor/OpenBikeSensorFirmware/commit/c8fdd902830ce136cd63c09e1989133eb1461c35,openbikesensor/OpenBikeSensorFirmware,"Merge pull request #204 from openbikesensor/feature/encapsulate-gps-code

refactor GPS code to use own class",Yes
348,https://github.com/Unidata/LDM/commit/89e08e0053a10fb60b176f9b38cd254d1d9760d3,Unidata/LDM,"1) Fixed logging levels and calls, 2) Some refactoring",Yes
349,https://github.com/Cyan4973/FiniteStateEntropy/commit/c6d306a2e966b82ae390fdabafa0267ff05bb7f3,Cyan4973/FiniteStateEntropy,streaming interface refactoring,Yes
350,https://github.com/daedric/httpp/commit/1fe9c9e2b57fdacf90fb23df3c77b1ddb0f400ad,daedric/httpp,"Improve cmake for allowing selecting the promise backend

I should work on refactoring the cmake files soon...",No
351,https://github.com/kaluma-project/kaluma/commit/3bb1f8f856e97ce3fa7f6b45f62b4afc22c36015,kaluma-project/kaluma,"Merge pull request #478 from kaluma-project/refactor-storage

Refactor storage module and lazy loading",Unsure
352,https://github.com/hslua/hslua/commit/f54ba99d8cd81f81fc09de6b4e7ee8d8e53af821,hslua/hslua,hslua-packaging: refactor function result handling,Yes
353,https://github.com/google/libcxx/commit/866569b8c31f680ce95fd403ac5e21bd4552a1b8,google/libcxx,"Attempted locale refactoring.  _LIBCPP_LOCALE__L_EXTENSIONS now should be defined if one has all of the xxx_l() functions.  I've defined this for apple, freebsd and win32.  _LIBCPP_HAS_DEFAULTRUNELOCALE should be defined if there is a _DefaultRuneLocale.  I've defined this for apple and freebsd.  The block of code we're trying to migrate away from is now under #ifdef __linux__.  I've tested only on OS X.  I hope I haven't broken things too badly elsewhere.  Please let me know.

git-svn-id: https://llvm.org/svn/llvm-project/libcxx/trunk@140734 91177308-0d34-0410-b5e6-96231b3b80d8",Yes
354,https://github.com/H-uru/Plasma/commit/2f1c126ee583dc82768259ebf5d3520d4535ddaf,H-uru/Plasma,"Fix wild camera LOS issues.

The camera LOS had two issues that could cause the camera to go to
either odd locations or swing wildly around 180 degrees near obstacles.
For the former, we were potentially leaking our internal state in LOS
miss responses, causing interesting camera goals. For the latter, we
were erronously reporting hits at a distance of zero. These hits mean
""you're on top of it."" In reality, we don't care about that. Besides,
what is a ray of length zero?

Anyway, this refactors the whole mess to be less fiddly and use only one
raycast instead of potentially two. I opted to not use the cache because
of some poorly phrased commentary in the API documentation indicating
the cache is basically never used.",Yes
355,https://github.com/MiguelMJ/Candle/commit/99d00a439bf26a8313540f2617c30f0aa3b38939,MiguelMJ/Candle,"refactor, feat: Make LightSource virtual, add RadialLight",Yes
356,https://github.com/VBrazhnik/Corewar/commit/2d20fd22a55d994480d6f2474215ce9d24aa1af1,VBrazhnik/Corewar,vm v0.5 [minor refactoring]; asm v0.3 [update]; disasm v0.1[minor refactoring],Yes
357,https://github.com/diharaw/hybrid-rendering/commit/9d911d37489c00ee05845331c5b8e1fd6f10ec4b,diharaw/hybrid-rendering,Common Resources refactor.,Yes
358,https://github.com/jvcleave/ofxOMXPlayer/commit/41ff1f5f92db3f6e58c20143cf47ba1515d98d4a,jvcleave/ofxOMXPlayer,refactoring,Yes
359,https://github.com/BeelanMX/Beelan-LoRaWAN/commit/3cd31bb4ef702eb39faa294d92d94f1068acb7bc,BeelanMX/Beelan-LoRaWAN,"Merge pull request #14 from BeelanMX/refactor_serial

Remove of  unnecessary serial printing",Yes
360,https://github.com/glynos/cpp-netlib/commit/b5a0f30e44cba8fa8387914f0378d89f59c378b3,glynos/cpp-netlib,"Merge pull request #631 from glynos/message_refactor

Message refactor",Yes
361,https://github.com/KevinOchs/hexapod/commit/f90f9bee9fd8cc6a5ddb79379a627ac80d3a4e75,KevinOchs/hexapod,Incremental push of refactoring.,Unsure
362,https://github.com/tuxd3v/ats/commit/fab389de066d50fb48cd48bd8353ba43f10f220e,tuxd3v/ats,refactoring..,No
363,https://github.com/creationix/node-gir/commit/bc33928fa2c1f45e26a61d7128ce8a5b40be91fe,creationix/node-gir,GValue corrections and refactoring,Yes
364,https://github.com/cloudbase/qemu/commit/3db3659bf60094657e1465cc809acb09551816ee,cloudbase/qemu,"apic: Resolve potential endless loop around apic_update_irq

Commit d96e173769 refactored the reinjection of pending PIC interrupts.
However, it missed the potential loop of apic_update_irq ->
apic_deliver_pic_intr -> apic_local_deliver -> apic_set_irq ->
apic_update_irq that /could/ occur if LINT0 is injected as APIC_DM_FIXED
and that vector is currently blocked via TPR.

Resolve this by reinjecting only where it matters: inside
apic_get_interrupt. This function may clear a vector while a
PIC-originated reason still exists.

Signed-off-by: Jan Kiszka <jan.kiszka@siemens.com>
Signed-off-by: Avi Kivity <avi@redhat.com>",Unsure
365,https://github.com/gwsw/less/commit/480c457d124ed5faaeab3a9207f7eb774d7acd16,gwsw/less,"lesstest: refactor; add struct LessPipeline;
add destroy_less_pipeline to improve cleanup on errors.",Yes
366,https://github.com/fwup-home/fwup/commit/39b39e1c26fcc4df7a0aed973f21fbfe981ec4b8,fwup-home/fwup,"Remove conditional when computing progress

This conditional was triggering a coverity error, but it also got messed
up during the progress computation refactoring. Even though it seems
harmless to skip progress computation when not outputing progress, since
this case gets less testing than the progress-printing cases, don't skip
it. Anyway, the progress computation is instantaneous compared to SDCard
programming, so this is useless optimization.",No
367,https://github.com/jonclayden/ore/commit/f16b7f92af81263782ac63c1b8f3f2dc6ab073b2,jonclayden/ore,Minor refactor of ore_build() C function,Yes
368,https://github.com/spatialaudio/python-rtmixer/commit/f2235d180cdfa3a54e6eaff9603290b47dab8924,spatialaudio/python-rtmixer,Some refactoring,Yes
369,https://github.com/simeonpilgrim/coab/commit/d38cd5a0710bb933fb2c7fd1dd3520d5138c937f,simeonpilgrim/coab,White space refactoring,Yes
370,https://github.com/MichaelMKenny/moonlight-macos/commit/29f676a6d119251d3258a274821e7bea718deb27,MichaelMKenny/moonlight-macos,refactored project directories,Unsure
371,https://github.com/espressif/esp-csi/commit/ae38e7496ca21ed6a4659d6b2018101da6bdceca,espressif/esp-csi,refactor: refactor the csi data plot tools,Unsure
372,https://github.com/cjlano/freertos/commit/f46b627464aa816b9b01adf3bb3c088fc0645ec9,cjlano/freertos,"FreeRTOS source:
 - Major refactor to consolidate the multiple places where a task is removed from a ready list and placed in a delay list into a single function, reducing code size, and enabling the easy addition of up-coming functionality.
 - Replace the enum used for task notification states with a uint8_t to reduce the TCB struct size with some compilers, and allow additional members to be added without increasing its size.
 - Rearrange FreeRTOS.h so all INCLUDE_ defaults are grouped together.


git-svn-id: http://svn.code.sf.net/p/freertos/code/trunk@2415 1d2547de-c912-0410-9cb9-b8ca96c0e9e2",Yes
373,https://github.com/ChungZH/notepanda/commit/22f3faece29710f0a023d55ac770b5245e471b17,ChungZH/notepanda,refactor: move sources to ui/ & core/,Yes
374,https://github.com/tue-robotics/ed/commit/0f59d2b808759655d4175b7b9faf1b04b130cf13,tue-robotics/ed,refactor(plugin)Some more cleaning up,Unsure
375,https://github.com/itszor/gcc-6502/commit/452659afd19793cef456ed9d607f88ed0106700d,itszor/gcc-6502,"Automated part of renaming of symtab_node_base to symtab_node.

gcc/

	Patch autogenerated by rename_symtab.py from
	https://github.com/davidmalcolm/gcc-refactoring-scripts
	revision 58bb219cc090b2f4516a9297d868c245495ee622
	with ChangeLog entry fixed up by hand.

	* cgraph.c (x_cgraph_nodes_queue): Rename symtab_node_base to
	symtab_node.
	(cgraph_node_for_asm): Likewise.
	* cgraph.h (symtab_node_base): Likewise.
	(cgraph_node): Likewise.
	(varpool_node): Likewise.
	(is_a_helper <cgraph_node>::test): Likewise.
	(is_a_helper <varpool_node>::test): Likewise.
	(symtab_nodes): Likewise.
	(symtab_register_node): Likewise.
	(symtab_unregister_node): Likewise.
	(symtab_remove_node): Likewise.
	(symtab_get_node): Likewise.
	(symtab_node_for_asm): Likewise.
	(symtab_node_asm_name): Likewise.
	(symtab_node_name): Likewise.
	(symtab_insert_node_to_hashtable): Likewise.
	(symtab_add_to_same_comdat_group): Likewise.
	(symtab_dissolve_same_comdat_group_list): Likewise.
	(dump_symtab_node): Likewise.
	(debug_symtab_node): Likewise.
	(dump_symtab_base): Likewise.
	(verify_symtab_node): Likewise.
	(verify_symtab_base): Likewise.
	(symtab_used_from_object_file_p): Likewise.
	(symtab_alias_ultimate_target): Likewise.
	(symtab_resolve_alias): Likewise.
	(fixup_same_cpp_alias_visibility): Likewise.
	(symtab_for_node_and_aliases): Likewise.
	(symtab_nonoverwritable_alias): Likewise.
	(availability symtab_node_availability): Likewise.
	(symtab_semantically_equivalent_p): Likewise.
	(fixup_same_cpp_alias_visibility): Likewise.
	(symtab_prevail_in_asm_name_hash): Likewise.
	(cgraph): Likewise.
	(varpool): Likewise.
	(varpool_first_variable): Likewise.
	(varpool_next_variable): Likewise.
	(varpool_first_static_initializer): Likewise.
	(varpool_next_static_initializer): Likewise.
	(varpool_first_defined_variable): Likewise.
	(varpool_next_defined_variable): Likewise.
	(cgraph_first_defined_function): Likewise.
	(cgraph_next_defined_function): Likewise.
	(cgraph_first_function): Likewise.
	(cgraph_next_function): Likewise.
	(cgraph_first_function_with_gimple_body): Likewise.
	(cgraph_next_function_with_gimple_body): Likewise.
	(symtab_alias_target): Likewise.
	(symtab_real_symbol_p): Likewise.
	(symtab_can_be_discarded): Likewise.
	* cgraphbuild.c (mark_address): Likewise.
	(mark_load): Likewise.
	(mark_store): Likewise.
	* cgraphunit.c (decide_is_symbol_needed): Likewise.
	(first): Likewise.
	(enqueue_node): Likewise.
	(referred_to_p): Likewise.
	(cgraph_process_same_body_aliases): Likewise.
	(analyze_functions): Likewise.
	(handle_alias_pairs): Likewise.
	(output_weakrefs): Likewise.
	(compile): Likewise.
	* gimple-fold.c (can_refer_decl_in_current_unit_p): Likewise.
	* ipa-inline-analysis.c (inline_write_summary): Likewise.
	* ipa-prop.c (remove_described_reference): Likewise.
	(try_decrement_rdesc_refcount): Likewise.
	(ipa_edge_duplication_hook): Likewise.
	* ipa-ref.c (ipa_record_reference): Likewise.
	(ipa_maybe_record_reference): Likewise.
	(ipa_clone_ref): Likewise.
	(ipa_clone_references): Likewise.
	(ipa_clone_referring): Likewise.
	(ipa_find_reference): Likewise.
	(ipa_remove_stmt_references): Likewise.
	(ipa_clear_stmts_in_references): Likewise.
	* ipa-ref.h (symtab_node_base): Likewise.
	(ipa_ref): Likewise.
	(ipa_record_reference): Likewise.
	(ipa_maybe_record_reference): Likewise.
	(ipa_clone_references): Likewise.
	(ipa_clone_referring): Likewise.
	(ipa_clone_ref): Likewise.
	(ipa_find_reference): Likewise.
	(ipa_remove_stmt_references): Likewise.
	(ipa_clear_stmts_in_references): Likewise.
	* ipa-reference.c (ipa_reference_write_optimization_summary):
	Likewise.
	* ipa.c (enqueue_node): Likewise.
	(process_references): Likewise.
	(walk_polymorphic_call_targets): Likewise.
	(symtab_remove_unreachable_nodes): Likewise.
	(address_taken_from_non_vtable_p): Likewise.
	(comdat_can_be_unshared_p_1): Likewise.
	(comdat_can_be_unshared_p): Likewise.
	(can_replace_by_local_alias): Likewise.
	(function_and_variable_visibility): Likewise.
	* is-a.h: Likewise (within example in comment).
	* lto-cgraph.c (input_cgraph_opt_summary): Likewise.
	(lto_symtab_encoder_encode): Likewise.
	(lto_symtab_encoder_delete_node): Likewise.
	(lto_symtab_encoder_in_partition_p): Likewise.
	(lto_set_symtab_encoder_in_partition): Likewise.
	(output_refs): Likewise.
	(compute_ltrans_boundary): Likewise.
	(output_symtab): Likewise.
	(input_node): Likewise.
	(input_ref): Likewise.
	(input_edge): Likewise.
	(input_cgraph_1): Likewise.
	(input_refs): Likewise.
	(output_cgraph_opt_summary): Likewise.
	(input_node_opt_summary): Likewise.
	(input_cgraph_opt_section): Likewise.
	* lto-section-in.c (lto_free_function_in_decl_state_for_node):
	Likewise.
	* lto-streamer-out.c (lto_output): Likewise.
	(output_symbol_p): Likewise.
	(produce_symtab): Likewise.
	* lto-streamer.h (lto_encoder_entry): Likewise.
	(lto_free_function_in_decl_state_for_node): Likewise.
	(lto_symtab_encoder_encode): Likewise.
	(lto_symtab_encoder_delete_node): Likewise.
	(lto_symtab_encoder_in_partition_p): Likewise.
	(lto_set_symtab_encoder_in_partition): Likewise.
	(lto_symtab_encoder_lookup): Likewise.
	(lsei_node): Likewise.
	(lto_symtab_encoder_deref): Likewise.
	* symtab.c (symtab_hash): Likewise.
	(assembler_name_hash): Likewise.
	(symtab_nodes): Likewise.
	(hash_node): Likewise.
	(eq_node): Likewise.
	(hash_node_by_assembler_name): Likewise.
	(eq_assembler_name): Likewise.
	(insert_to_assembler_name_hash): Likewise.
	(unlink_from_assembler_name_hash): Likewise.
	(symtab_prevail_in_asm_name_hash): Likewise.
	(symtab_register_node): Likewise.
	(symtab_insert_node_to_hashtable): Likewise.
	(symtab_unregister_node): Likewise.
	(symtab_get_node): Likewise.
	(symtab_remove_node): Likewise.
	(symtab_initialize_asm_name_hash): Likewise.
	(symtab_node_for_asm): Likewise.
	(symtab_add_to_same_comdat_group): Likewise.
	(symtab_dissolve_same_comdat_group_list): Likewise.
	(symtab_node_asm_name): Likewise.
	(symtab_node_name): Likewise.
	(dump_symtab_base): Likewise.
	(dump_symtab_node): Likewise.
	(dump_symtab): Likewise.
	(debug_symtab_node): Likewise.
	(verify_symtab_base): Likewise.
	(verify_symtab_node): Likewise.
	(verify_symtab): Likewise.
	(symtab_used_from_object_file_p): Likewise.
	(symtab_node_availability): Likewise.
	(symtab_alias_ultimate_target): Likewise.
	(fixup_same_cpp_alias_visibility): Likewise.
	(symtab_resolve_alias): Likewise.
	(symtab_for_node_and_aliases): Likewise.
	(symtab_for_node_and_aliases): Likewise.
	(symtab_nonoverwritable_alias_1): Likewise.
	(symtab_nonoverwritable_alias): Likewise.
	(symtab_semantically_equivalent_p): Likewise.
	* value-prof.c (init_node_map): Likewise.
	* varasm.c (find_decl): Likewise.
	* varpool.c (varpool_node_for_asm): Likewise.
	(varpool_remove_unreferenced_decls): Likewise.

gcc/c-family/

	Patch autogenerated by rename_symtab.py from
	https://github.com/davidmalcolm/gcc-refactoring-scripts
	revision 58bb219cc090b2f4516a9297d868c245495ee622

	* c-pragma.c (maybe_apply_pending_pragma_weaks): Rename
	symtab_node_base to symtab_node.

gcc/lto/

	Patch autogenerated by rename_symtab.py from
	https://github.com/davidmalcolm/gcc-refactoring-scripts
	revision 58bb219cc090b2f4516a9297d868c245495ee622

	* lto-partition.c (add_symbol_to_partition): Rename
	symtab_node_base to symtab_node.
	(get_symbol_class): Likewise.
	(symbol_partitioned_p): Likewise.
	(add_references_to_partition): Likewise.
	(add_symbol_to_partition_1): Likewise.
	(contained_in_symbol): Likewise.
	(add_symbol_to_partition): Likewise.
	(lto_1_to_1_map): Likewise.
	(lto_max_map): Likewise.
	(lto_balanced_map): Likewise.
	(privatize_symbol_name): Likewise.
	(promote_symbol): Likewise.
	(may_need_named_section_p): Likewise.
	(rename_statics): Likewise.
	(lto_promote_statics_nonwpa): Likewise.
	* lto-symtab.c (lto_symtab_merge): Likewise.
	(lto_symtab_resolve_replaceable_p): Likewise.
	(lto_symtab_symbol_p): Likewise.
	(lto_symtab_resolve_can_prevail_p): Likewise.
	(lto_symtab_resolve_symbols): Likewise.
	(lto_symtab_merge_decls_2): Likewise.
	(lto_symtab_merge_decls_1): Likewise.
	(lto_symtab_merge_decls): Likewise.
	(lto_symtab_merge_symbols_1): Likewise.
	(lto_symtab_merge_symbols): Likewise.
	(lto_symtab_prevailing_decl): Likewise.
	* lto.c (lto_wpa_write_files): Likewise.
	(read_cgraph_and_symbols): Likewise.
	(do_whole_program_analysis): Likewise.



git-svn-id: svn+ssh://gcc.gnu.org/svn/gcc/trunk@204279 138bc75d-0d04-0410-961f-82ee72b054a4",Unsure
